game_pk,date,season,away_team_id,away_team,home_team_id,home_team,venue_id,venue_name,away_1st_runs,home_1st_runs,top_1st_scored,bottom_1st_scored,nrfi,yrfi,total_1st_runs
745555,2024-06-30,2024,146,Miami Marlins,143,Philadelphia Phillies,2681,Citizens Bank Park,1,2,1,1,0,1,3
745802,2024-06-30,2024,117,Houston Astros,121,New York Mets,3289,Citi Field,0,0,0,0,1,0,0
745971,2024-06-30,2024,112,Chicago Cubs,158,Milwaukee Brewers,32,American Family Field,1,0,1,0,0,1,1
746209,2024-06-30,2024,116,Detroit Tigers,108,Los Angeles Angels,1,Angel Stadium,1,0,1,0,0,1,1
746290,2024-06-30,2024,114,Cleveland Guardians,118,Kansas City Royals,7,Kauffman Stadium,0,1,0,1,0,1,1
746779,2024-06-30,2024,115,Colorado Rockies,145,Chicago White Sox,4,Guaranteed Rate Field,0,0,0,0,1,0,0
746938,2024-06-30,2024,135,San Diego Padres,111,Boston Red Sox,3,Fenway Park,0,2,0,1,0,1,2
747016,2024-06-30,2024,140,Texas Rangers,110,Baltimore Orioles,2,Oriole Park at Camden Yards,0,0,0,0,1,0,0
747101,2024-06-30,2024,134,Pittsburgh Pirates,144,Atlanta Braves,4705,Truist Park,0,0,0,0,1,0,0
747182,2024-06-30,2024,133,Oakland Athletics,109,Arizona Diamondbacks,15,Chase Field,0,0,0,0,1,0,0
744840,2024-07-01,2024,121,New York Mets,120,Washington Nationals,3309,Nationals Park,0,0,0,0,1,0,0
744914,2024-07-01,2024,117,Houston Astros,141,Toronto Blue Jays,14,Rogers Centre,0,0,0,0,1,0,0
746535,2024-07-01,2024,158,Milwaukee Brewers,115,Colorado Rockies,19,Coors Field,0,0,0,0,1,0,0
744838,2024-07-02,2024,121,New York Mets,120,Washington Nationals,3309,Nationals Park,0,0,0,0,1,0,0
744913,2024-07-02,2024,117,Houston Astros,141,Toronto Blue Jays,14,Rogers Centre,0,1,0,1,0,1,1
744999,2024-07-02,2024,135,San Diego Padres,140,Texas Rangers,5325,Globe Life Field,0,2,0,1,0,1,2
745240,2024-07-02,2024,110,Baltimore Orioles,136,Seattle Mariners,680,T-Mobile Park,0,0,0,0,1,0,0
745482,2024-07-02,2024,138,St. Louis Cardinals,134,Pittsburgh Pirates,31,PNC Park,0,0,0,0,1,0,0
745647,2024-07-02,2024,108,Los Angeles Angels,133,Oakland Athletics,10,Oakland Coliseum,0,0,0,0,1,0,0
745730,2024-07-02,2024,113,Cincinnati Reds,147,New York Yankees,3313,Yankee Stadium,0,0,0,0,1,0,0
745886,2024-07-02,2024,116,Detroit Tigers,142,Minnesota Twins,3312,Target Field,0,0,0,0,1,0,0
746047,2024-07-02,2024,111,Boston Red Sox,146,Miami Marlins,4169,loanDepot park,2,0,1,0,0,1,2
746133,2024-07-02,2024,109,Arizona Diamondbacks,119,Los Angeles Dodgers,22,Dodger Stadium,0,1,0,1,0,1,1
746282,2024-07-02,2024,139,Tampa Bay Rays,118,Kansas City Royals,7,Kauffman Stadium,0,0,0,0,1,0,0
746537,2024-07-02,2024,158,Milwaukee Brewers,115,Colorado Rockies,19,Coors Field,0,0,0,0,1,0,0
746623,2024-07-02,2024,145,Chicago White Sox,114,Cleveland Guardians,5,Progressive Field,1,0,1,0,0,1,1
746860,2024-07-02,2024,143,Philadelphia Phillies,112,Chicago Cubs,17,Wrigley Field,0,0,0,0,1,0,0
747102,2024-07-02,2024,137,San Francisco Giants,144,Atlanta Braves,4705,Truist Park,0,0,0,0,1,0,0
744837,2024-07-03,2024,121,New York Mets,120,Washington Nationals,3309,Nationals Park,0,0,0,0,1,0,0
744915,2024-07-03,2024,117,Houston Astros,141,Toronto Blue Jays,14,Rogers Centre,0,1,0,1,0,1,1
744998,2024-07-03,2024,135,San Diego Padres,140,Texas Rangers,5325,Globe Life Field,0,0,0,0,1,0,0
745234,2024-07-03,2024,110,Baltimore Orioles,136,Seattle Mariners,680,T-Mobile Park,0,0,0,0,1,0,0
745487,2024-07-03,2024,138,St. Louis Cardinals,134,Pittsburgh Pirates,31,PNC Park,0,0,0,0,1,0,0
745643,2024-07-03,2024,108,Los Angeles Angels,133,Oakland Athletics,10,Oakland Coliseum,0,0,0,0,1,0,0
745728,2024-07-03,2024,113,Cincinnati Reds,147,New York Yankees,3313,Yankee Stadium,0,0,0,0,1,0,0
745888,2024-07-03,2024,116,Detroit Tigers,142,Minnesota Twins,3312,Target Field,0,0,0,0,1,0,0
746045,2024-07-03,2024,111,Boston Red Sox,146,Miami Marlins,4169,loanDepot park,0,1,0,1,0,1,1
746128,2024-07-03,2024,109,Arizona Diamondbacks,119,Los Angeles Dodgers,22,Dodger Stadium,1,4,1,1,0,1,5
746283,2024-07-03,2024,139,Tampa Bay Rays,118,Kansas City Royals,7,Kauffman Stadium,1,0,1,0,0,1,1
746534,2024-07-03,2024,158,Milwaukee Brewers,115,Colorado Rockies,19,Coors Field,1,0,1,0,0,1,1
746617,2024-07-03,2024,145,Chicago White Sox,114,Cleveland Guardians,5,Progressive Field,1,0,1,0,0,1,1
746858,2024-07-03,2024,143,Philadelphia Phillies,112,Chicago Cubs,17,Wrigley Field,0,0,0,0,1,0,0
747100,2024-07-03,2024,137,San Francisco Giants,144,Atlanta Braves,4705,Truist Park,0,0,0,0,1,0,0
744834,2024-07-04,2024,121,New York Mets,120,Washington Nationals,3309,Nationals Park,0,0,0,0,1,0,0
744912,2024-07-04,2024,117,Houston Astros,141,Toronto Blue Jays,14,Rogers Centre,3,3,1,1,0,1,6
744996,2024-07-04,2024,135,San Diego Padres,140,Texas Rangers,5325,Globe Life Field,0,0,0,0,1,0,0
745236,2024-07-04,2024,110,Baltimore Orioles,136,Seattle Mariners,680,T-Mobile Park,0,0,0,0,1,0,0
745484,2024-07-04,2024,138,St. Louis Cardinals,134,Pittsburgh Pirates,31,PNC Park,0,0,0,0,1,0,0
745641,2024-07-04,2024,108,Los Angeles Angels,133,Oakland Athletics,10,Oakland Coliseum,0,0,0,0,1,0,0
745726,2024-07-04,2024,113,Cincinnati Reds,147,New York Yankees,3313,Yankee Stadium,0,0,0,0,1,0,0
745890,2024-07-04,2024,116,Detroit Tigers,142,Minnesota Twins,3312,Target Field,1,0,1,0,0,1,1
746043,2024-07-04,2024,111,Boston Red Sox,146,Miami Marlins,4169,loanDepot park,1,0,1,0,0,1,1
746126,2024-07-04,2024,109,Arizona Diamondbacks,119,Los Angeles Dodgers,22,Dodger Stadium,2,0,1,0,0,1,2
746285,2024-07-04,2024,139,Tampa Bay Rays,118,Kansas City Royals,7,Kauffman Stadium,2,0,1,0,0,1,2
746532,2024-07-04,2024,158,Milwaukee Brewers,115,Colorado Rockies,19,Coors Field,0,1,0,1,0,1,1
746619,2024-07-04,2024,145,Chicago White Sox,114,Cleveland Guardians,5,Progressive Field,0,1,0,1,0,1,1
746857,2024-07-04,2024,143,Philadelphia Phillies,112,Chicago Cubs,17,Wrigley Field,1,0,1,0,0,1,1
747103,2024-07-04,2024,137,San Francisco Giants,144,Atlanta Braves,4705,Truist Park,0,2,0,1,0,1,2
744836,2024-07-05,2024,138,St. Louis Cardinals,120,Washington Nationals,3309,Nationals Park,0,2,0,1,0,1,2
744992,2024-07-05,2024,139,Tampa Bay Rays,140,Texas Rangers,5325,Globe Life Field,0,0,0,0,1,0,0
745237,2024-07-05,2024,141,Toronto Blue Jays,136,Seattle Mariners,680,T-Mobile Park,0,0,0,0,1,0,0
745398,2024-07-05,2024,109,Arizona Diamondbacks,135,San Diego Padres,2680,Petco Park,2,0,1,0,0,1,2
745479,2024-07-05,2024,121,New York Mets,134,Pittsburgh Pirates,31,PNC Park,0,0,0,0,1,0,0
745639,2024-07-05,2024,110,Baltimore Orioles,133,Oakland Athletics,10,Oakland Coliseum,1,1,1,1,0,1,2
745725,2024-07-05,2024,111,Boston Red Sox,147,New York Yankees,3313,Yankee Stadium,0,0,0,0,1,0,0
745884,2024-07-05,2024,117,Houston Astros,142,Minnesota Twins,3312,Target Field,0,0,0,0,1,0,0
746046,2024-07-05,2024,145,Chicago White Sox,146,Miami Marlins,4169,loanDepot park,0,0,0,0,1,0,0
746127,2024-07-05,2024,158,Milwaukee Brewers,119,Los Angeles Dodgers,22,Dodger Stadium,0,1,0,1,0,1,1
746533,2024-07-05,2024,118,Kansas City Royals,115,Colorado Rockies,19,Coors Field,1,0,1,0,0,1,1
746620,2024-07-05,2024,137,San Francisco Giants,114,Cleveland Guardians,5,Progressive Field,3,0,1,0,0,1,3
746693,2024-07-05,2024,116,Detroit Tigers,113,Cincinnati Reds,2602,Great American Ball Park,0,0,0,0,1,0,0
746859,2024-07-05,2024,108,Los Angeles Angels,112,Chicago Cubs,17,Wrigley Field,0,2,0,1,0,1,2
747097,2024-07-05,2024,143,Philadelphia Phillies,144,Atlanta Braves,4705,Truist Park,0,0,0,0,1,0,0
744835,2024-07-06,2024,138,St. Louis Cardinals,120,Washington Nationals,3309,Nationals Park,0,4,0,1,0,1,4
744995,2024-07-06,2024,139,Tampa Bay Rays,140,Texas Rangers,5325,Globe Life Field,0,0,0,0,1,0,0
745235,2024-07-06,2024,141,Toronto Blue Jays,136,Seattle Mariners,680,T-Mobile Park,0,0,0,0,1,0,0
745395,2024-07-06,2024,109,Arizona Diamondbacks,135,San Diego Padres,2680,Petco Park,0,1,0,1,0,1,1
745476,2024-07-06,2024,121,New York Mets,134,Pittsburgh Pirates,31,PNC Park,0,0,0,0,1,0,0
745642,2024-07-06,2024,110,Baltimore Orioles,133,Oakland Athletics,10,Oakland Coliseum,0,3,0,1,0,1,3
745724,2024-07-06,2024,111,Boston Red Sox,147,New York Yankees,3313,Yankee Stadium,0,1,0,1,0,1,1
745885,2024-07-06,2024,117,Houston Astros,142,Minnesota Twins,3312,Target Field,0,2,0,1,0,1,2
746044,2024-07-06,2024,145,Chicago White Sox,146,Miami Marlins,4169,loanDepot park,1,0,1,0,0,1,1
746129,2024-07-06,2024,158,Milwaukee Brewers,119,Los Angeles Dodgers,22,Dodger Stadium,1,3,1,1,0,1,4
746529,2024-07-06,2024,118,Kansas City Royals,115,Colorado Rockies,19,Coors Field,0,0,0,0,1,0,0
746615,2024-07-06,2024,137,San Francisco Giants,114,Cleveland Guardians,5,Progressive Field,0,3,0,1,0,1,3
746694,2024-07-06,2024,116,Detroit Tigers,113,Cincinnati Reds,2602,Great American Ball Park,0,0,0,0,1,0,0
746856,2024-07-06,2024,108,Los Angeles Angels,112,Chicago Cubs,17,Wrigley Field,1,0,1,0,0,1,1
747099,2024-07-06,2024,143,Philadelphia Phillies,144,Atlanta Braves,4705,Truist Park,0,3,0,1,0,1,3
744832,2024-07-07,2024,138,St. Louis Cardinals,120,Washington Nationals,3309,Nationals Park,0,0,0,0,1,0,0
744993,2024-07-07,2024,139,Tampa Bay Rays,140,Texas Rangers,5325,Globe Life Field,0,1,0,1,0,1,1
745233,2024-07-07,2024,141,Toronto Blue Jays,136,Seattle Mariners,680,T-Mobile Park,0,0,0,0,1,0,0
745391,2024-07-07,2024,109,Arizona Diamondbacks,135,San Diego Padres,2680,Petco Park,1,1,1,1,0,1,2
745477,2024-07-07,2024,121,New York Mets,134,Pittsburgh Pirates,31,PNC Park,0,0,0,0,1,0,0
745637,2024-07-07,2024,110,Baltimore Orioles,133,Oakland Athletics,10,Oakland Coliseum,4,0,1,0,0,1,4
745723,2024-07-07,2024,111,Boston Red Sox,147,New York Yankees,3313,Yankee Stadium,0,0,0,0,1,0,0
745883,2024-07-07,2024,117,Houston Astros,142,Minnesota Twins,3312,Target Field,0,0,0,0,1,0,0
746039,2024-07-07,2024,145,Chicago White Sox,146,Miami Marlins,4169,loanDepot park,0,0,0,0,1,0,0
746122,2024-07-07,2024,158,Milwaukee Brewers,119,Los Angeles Dodgers,22,Dodger Stadium,0,0,0,0,1,0,0
746530,2024-07-07,2024,118,Kansas City Royals,115,Colorado Rockies,19,Coors Field,0,0,0,0,1,0,0
746616,2024-07-07,2024,137,San Francisco Giants,114,Cleveland Guardians,5,Progressive Field,0,0,0,0,1,0,0
746691,2024-07-07,2024,116,Detroit Tigers,113,Cincinnati Reds,2602,Great American Ball Park,0,0,0,0,1,0,0
746855,2024-07-07,2024,108,Los Angeles Angels,112,Chicago Cubs,17,Wrigley Field,0,0,0,0,1,0,0
747098,2024-07-07,2024,143,Philadelphia Phillies,144,Atlanta Braves,4705,Truist Park,0,0,0,0,1,0,0
744833,2024-07-08,2024,138,St. Louis Cardinals,120,Washington Nationals,3309,Nationals Park,0,0,0,0,1,0,0
745480,2024-07-08,2024,121,New York Mets,134,Pittsburgh Pirates,31,PNC Park,0,0,0,0,1,0,0
746208,2024-07-08,2024,140,Texas Rangers,108,Los Angeles Angels,1,Angel Stadium,2,0,1,0,0,1,2
746455,2024-07-08,2024,114,Cleveland Guardians,116,Detroit Tigers,2394,Comerica Park,0,0,0,0,1,0,0
746692,2024-07-08,2024,115,Colorado Rockies,113,Cincinnati Reds,2602,Great American Ball Park,0,0,0,0,1,0,0
746771,2024-07-08,2024,142,Minnesota Twins,145,Chicago White Sox,4,Guaranteed Rate Field,1,0,1,0,0,1,1
747181,2024-07-08,2024,144,Atlanta Braves,109,Arizona Diamondbacks,15,Chase Field,1,0,1,0,0,1,1
745074,2024-07-09,2024,147,New York Yankees,139,Tampa Bay Rays,12,Tropicana Field,1,4,1,1,0,1,5
745316,2024-07-09,2024,141,Toronto Blue Jays,137,San Francisco Giants,2395,Oracle Park,0,0,0,0,1,0,0
745393,2024-07-09,2024,136,Seattle Mariners,135,San Diego Padres,2680,Petco Park,1,0,1,0,0,1,1
745557,2024-07-09,2024,119,Los Angeles Dodgers,143,Philadelphia Phillies,2681,Citizens Bank Park,0,0,0,0,1,0,0
745803,2024-07-09,2024,120,Washington Nationals,121,New York Mets,3289,Citi Field,0,0,0,0,1,0,0
745968,2024-07-09,2024,134,Pittsburgh Pirates,158,Milwaukee Brewers,32,American Family Field,0,0,0,0,1,0,0
746206,2024-07-09,2024,140,Texas Rangers,108,Los Angeles Angels,1,Angel Stadium,1,0,1,0,0,1,1
746368,2024-07-09,2024,146,Miami Marlins,117,Houston Astros,2392,Minute Maid Park,1,0,1,0,0,1,1
746451,2024-07-09,2024,114,Cleveland Guardians,116,Detroit Tigers,2394,Comerica Park,3,0,1,0,0,1,3
746690,2024-07-09,2024,115,Colorado Rockies,113,Cincinnati Reds,2602,Great American Ball Park,0,0,0,0,1,0,0
746937,2024-07-09,2024,133,Oakland Athletics,111,Boston Red Sox,3,Fenway Park,2,3,1,1,0,1,5
747014,2024-07-09,2024,112,Chicago Cubs,110,Baltimore Orioles,2,Oriole Park at Camden Yards,1,0,1,0,0,1,1
747180,2024-07-09,2024,144,Atlanta Braves,109,Arizona Diamondbacks,15,Chase Field,0,0,0,0,1,0,0
745069,2024-07-10,2024,147,New York Yankees,139,Tampa Bay Rays,12,Tropicana Field,0,0,0,0,1,0,0
745155,2024-07-10,2024,118,Kansas City Royals,138,St. Louis Cardinals,2889,Busch Stadium,0,0,0,0,1,0,0
745156,2024-07-10,2024,118,Kansas City Royals,138,St. Louis Cardinals,2889,Busch Stadium,0,0,0,0,1,0,0
745318,2024-07-10,2024,141,Toronto Blue Jays,137,San Francisco Giants,2395,Oracle Park,0,2,0,1,0,1,2
745394,2024-07-10,2024,136,Seattle Mariners,135,San Diego Padres,2680,Petco Park,0,0,0,0,1,0,0
745556,2024-07-10,2024,119,Los Angeles Dodgers,143,Philadelphia Phillies,2681,Citizens Bank Park,0,1,0,1,0,1,1
745796,2024-07-10,2024,120,Washington Nationals,121,New York Mets,3289,Citi Field,0,1,0,1,0,1,1
745969,2024-07-10,2024,134,Pittsburgh Pirates,158,Milwaukee Brewers,32,American Family Field,0,2,0,1,0,1,2
746205,2024-07-10,2024,140,Texas Rangers,108,Los Angeles Angels,1,Angel Stadium,0,0,0,0,1,0,0
746366,2024-07-10,2024,146,Miami Marlins,117,Houston Astros,2392,Minute Maid Park,0,1,0,1,0,1,1
746453,2024-07-10,2024,114,Cleveland Guardians,116,Detroit Tigers,2394,Comerica Park,0,2,0,1,0,1,2
746689,2024-07-10,2024,115,Colorado Rockies,113,Cincinnati Reds,2602,Great American Ball Park,0,0,0,0,1,0,0
746772,2024-07-10,2024,142,Minnesota Twins,145,Chicago White Sox,4,Guaranteed Rate Field,0,0,0,0,1,0,0
746773,2024-07-10,2024,142,Minnesota Twins,145,Chicago White Sox,4,Guaranteed Rate Field,0,0,0,0,1,0,0
746934,2024-07-10,2024,133,Oakland Athletics,111,Boston Red Sox,3,Fenway Park,0,0,0,0,1,0,0
747015,2024-07-10,2024,112,Chicago Cubs,110,Baltimore Orioles,2,Oriole Park at Camden Yards,0,0,0,0,1,0,0
747179,2024-07-10,2024,144,Atlanta Braves,109,Arizona Diamondbacks,15,Chase Field,0,0,0,0,1,0,0
745065,2024-07-11,2024,147,New York Yankees,139,Tampa Bay Rays,12,Tropicana Field,0,2,0,1,0,1,2
745313,2024-07-11,2024,141,Toronto Blue Jays,137,San Francisco Giants,2395,Oracle Park,3,2,1,1,0,1,5
745558,2024-07-11,2024,119,Los Angeles Dodgers,143,Philadelphia Phillies,2681,Citizens Bank Park,0,1,0,1,0,1,1
745799,2024-07-11,2024,120,Washington Nationals,121,New York Mets,3289,Citi Field,0,0,0,0,1,0,0
745967,2024-07-11,2024,134,Pittsburgh Pirates,158,Milwaukee Brewers,32,American Family Field,0,0,0,0,1,0,0
746204,2024-07-11,2024,136,Seattle Mariners,108,Los Angeles Angels,1,Angel Stadium,4,0,1,0,0,1,4
746367,2024-07-11,2024,146,Miami Marlins,117,Houston Astros,2392,Minute Maid Park,1,2,1,1,0,1,3
746452,2024-07-11,2024,114,Cleveland Guardians,116,Detroit Tigers,2394,Comerica Park,0,1,0,1,0,1,1
746688,2024-07-11,2024,115,Colorado Rockies,113,Cincinnati Reds,2602,Great American Ball Park,0,0,0,0,1,0,0
746935,2024-07-11,2024,133,Oakland Athletics,111,Boston Red Sox,3,Fenway Park,0,3,0,1,0,1,3
747011,2024-07-11,2024,112,Chicago Cubs,110,Baltimore Orioles,2,Oriole Park at Camden Yards,0,0,0,0,1,0,0
747178,2024-07-11,2024,144,Atlanta Braves,109,Arizona Diamondbacks,15,Chase Field,0,0,0,0,1,0,0
745064,2024-07-12,2024,114,Cleveland Guardians,139,Tampa Bay Rays,12,Tropicana Field,0,0,0,0,1,0,0
745153,2024-07-12,2024,112,Chicago Cubs,138,St. Louis Cardinals,2889,Busch Stadium,0,0,0,0,1,0,0
745312,2024-07-12,2024,142,Minnesota Twins,137,San Francisco Giants,2395,Oracle Park,0,1,0,1,0,1,1
745390,2024-07-12,2024,144,Atlanta Braves,135,San Diego Padres,2680,Petco Park,0,0,0,0,1,0,0
745552,2024-07-12,2024,133,Oakland Athletics,143,Philadelphia Phillies,2681,Citizens Bank Park,0,0,0,0,1,0,0
745800,2024-07-12,2024,115,Colorado Rockies,121,New York Mets,3289,Citi Field,0,0,0,0,1,0,0
745965,2024-07-12,2024,120,Washington Nationals,158,Milwaukee Brewers,32,American Family Field,1,0,1,0,0,1,1
746207,2024-07-12,2024,136,Seattle Mariners,108,Los Angeles Angels,1,Angel Stadium,2,2,1,1,0,1,4
746371,2024-07-12,2024,140,Texas Rangers,117,Houston Astros,2392,Minute Maid Park,0,0,0,0,1,0,0
746450,2024-07-12,2024,119,Los Angeles Dodgers,116,Detroit Tigers,2394,Comerica Park,0,2,0,1,0,1,2
746685,2024-07-12,2024,146,Miami Marlins,113,Cincinnati Reds,2602,Great American Ball Park,0,2,0,1,0,1,2
746774,2024-07-12,2024,134,Pittsburgh Pirates,145,Chicago White Sox,4,Guaranteed Rate Field,0,0,0,0,1,0,0
746936,2024-07-12,2024,118,Kansas City Royals,111,Boston Red Sox,3,Fenway Park,1,0,1,0,0,1,1
747012,2024-07-12,2024,147,New York Yankees,110,Baltimore Orioles,2,Oriole Park at Camden Yards,0,0,0,0,1,0,0
747175,2024-07-12,2024,141,Toronto Blue Jays,109,Arizona Diamondbacks,15,Chase Field,0,0,0,0,1,0,0
745067,2024-07-13,2024,114,Cleveland Guardians,139,Tampa Bay Rays,12,Tropicana Field,0,0,0,0,1,0,0
745152,2024-07-13,2024,112,Chicago Cubs,138,St. Louis Cardinals,2889,Busch Stadium,1,9,1,1,0,1,10
745175,2024-07-13,2024,112,Chicago Cubs,138,St. Louis Cardinals,2889,Busch Stadium,0,2,0,1,0,1,2
745311,2024-07-13,2024,142,Minnesota Twins,137,San Francisco Giants,2395,Oracle Park,0,0,0,0,1,0,0
745392,2024-07-13,2024,144,Atlanta Braves,135,San Diego Padres,2680,Petco Park,0,0,0,0,1,0,0
745549,2024-07-13,2024,133,Oakland Athletics,143,Philadelphia Phillies,2681,Citizens Bank Park,0,0,0,0,1,0,0
745798,2024-07-13,2024,115,Colorado Rockies,121,New York Mets,3289,Citi Field,0,0,0,0,1,0,0
745963,2024-07-13,2024,120,Washington Nationals,158,Milwaukee Brewers,32,American Family Field,0,5,0,1,0,1,5
746202,2024-07-13,2024,136,Seattle Mariners,108,Los Angeles Angels,1,Angel Stadium,1,0,1,0,0,1,1
746369,2024-07-13,2024,140,Texas Rangers,117,Houston Astros,2392,Minute Maid Park,1,1,1,1,0,1,2
746447,2024-07-13,2024,119,Los Angeles Dodgers,116,Detroit Tigers,2394,Comerica Park,1,0,1,0,0,1,1
746687,2024-07-13,2024,146,Miami Marlins,113,Cincinnati Reds,2602,Great American Ball Park,0,0,0,0,1,0,0
746766,2024-07-13,2024,134,Pittsburgh Pirates,145,Chicago White Sox,4,Guaranteed Rate Field,1,0,1,0,0,1,1
746930,2024-07-13,2024,118,Kansas City Royals,111,Boston Red Sox,3,Fenway Park,0,0,0,0,1,0,0
747013,2024-07-13,2024,147,New York Yankees,110,Baltimore Orioles,2,Oriole Park at Camden Yards,4,0,1,0,0,1,4
747177,2024-07-13,2024,141,Toronto Blue Jays,109,Arizona Diamondbacks,15,Chase Field,0,1,0,1,0,1,1
745066,2024-07-14,2024,114,Cleveland Guardians,139,Tampa Bay Rays,12,Tropicana Field,0,0,0,0,1,0,0
745151,2024-07-14,2024,112,Chicago Cubs,138,St. Louis Cardinals,2889,Busch Stadium,0,0,0,0,1,0,0
745314,2024-07-14,2024,142,Minnesota Twins,137,San Francisco Giants,2395,Oracle Park,0,0,0,0,1,0,0
745385,2024-07-14,2024,144,Atlanta Braves,135,San Diego Padres,2680,Petco Park,0,1,0,1,0,1,1
745551,2024-07-14,2024,133,Oakland Athletics,143,Philadelphia Phillies,2681,Citizens Bank Park,0,1,0,1,0,1,1
745797,2024-07-14,2024,115,Colorado Rockies,121,New York Mets,3289,Citi Field,2,0,1,0,0,1,2
745962,2024-07-14,2024,120,Washington Nationals,158,Milwaukee Brewers,32,American Family Field,0,1,0,1,0,1,1
746201,2024-07-14,2024,136,Seattle Mariners,108,Los Angeles Angels,1,Angel Stadium,0,0,0,0,1,0,0
746370,2024-07-14,2024,140,Texas Rangers,117,Houston Astros,2392,Minute Maid Park,2,0,1,0,0,1,2
746449,2024-07-14,2024,119,Los Angeles Dodgers,116,Detroit Tigers,2394,Comerica Park,3,0,1,0,0,1,3
746686,2024-07-14,2024,146,Miami Marlins,113,Cincinnati Reds,2602,Great American Ball Park,0,0,0,0,1,0,0
746769,2024-07-14,2024,134,Pittsburgh Pirates,145,Chicago White Sox,4,Guaranteed Rate Field,0,1,0,1,0,1,1
746932,2024-07-14,2024,118,Kansas City Royals,111,Boston Red Sox,3,Fenway Park,1,2,1,1,0,1,3
747009,2024-07-14,2024,147,New York Yankees,110,Baltimore Orioles,2,Oriole Park at Camden Yards,0,0,0,0,1,0,0
747176,2024-07-14,2024,141,Toronto Blue Jays,109,Arizona Diamondbacks,15,Chase Field,0,0,0,0,1,0,0
744829,2024-07-19,2024,113,Cincinnati Reds,120,Washington Nationals,3309,Nationals Park,0,0,0,0,1,0,0
744911,2024-07-19,2024,116,Detroit Tigers,141,Toronto Blue Jays,14,Rogers Centre,0,0,0,0,1,0,0
744990,2024-07-19,2024,110,Baltimore Orioles,140,Texas Rangers,5325,Globe Life Field,4,0,1,0,0,1,4
745228,2024-07-19,2024,117,Houston Astros,136,Seattle Mariners,680,T-Mobile Park,0,0,0,0,1,0,0
745481,2024-07-19,2024,143,Philadelphia Phillies,134,Pittsburgh Pirates,31,PNC Park,3,3,1,1,0,1,6
745640,2024-07-19,2024,108,Los Angeles Angels,133,Oakland Athletics,10,Oakland Coliseum,0,0,0,0,1,0,0
745721,2024-07-19,2024,139,Tampa Bay Rays,147,New York Yankees,3313,Yankee Stadium,0,0,0,0,1,0,0
746040,2024-07-19,2024,121,New York Mets,146,Miami Marlins,4169,loanDepot park,0,0,0,0,1,0,0
746123,2024-07-19,2024,111,Boston Red Sox,119,Los Angeles Dodgers,22,Dodger Stadium,0,0,0,0,1,0,0
746284,2024-07-19,2024,145,Chicago White Sox,118,Kansas City Royals,7,Kauffman Stadium,0,1,0,1,0,1,1
746531,2024-07-19,2024,137,San Francisco Giants,115,Colorado Rockies,19,Coors Field,0,0,0,0,1,0,0
746618,2024-07-19,2024,135,San Diego Padres,114,Cleveland Guardians,5,Progressive Field,0,0,0,0,1,0,0
746854,2024-07-19,2024,109,Arizona Diamondbacks,112,Chicago Cubs,17,Wrigley Field,0,0,0,0,1,0,0
744830,2024-07-20,2024,113,Cincinnati Reds,120,Washington Nationals,3309,Nationals Park,2,2,1,1,0,1,4
744910,2024-07-20,2024,116,Detroit Tigers,141,Toronto Blue Jays,14,Rogers Centre,0,0,0,0,1,0,0
744994,2024-07-20,2024,110,Baltimore Orioles,140,Texas Rangers,5325,Globe Life Field,0,0,0,0,1,0,0
745229,2024-07-20,2024,117,Houston Astros,136,Seattle Mariners,680,T-Mobile Park,0,0,0,0,1,0,0
745478,2024-07-20,2024,143,Philadelphia Phillies,134,Pittsburgh Pirates,31,PNC Park,0,0,0,0,1,0,0
745638,2024-07-20,2024,108,Los Angeles Angels,133,Oakland Athletics,10,Oakland Coliseum,0,3,0,1,0,1,3
745720,2024-07-20,2024,139,Tampa Bay Rays,147,New York Yankees,3313,Yankee Stadium,0,0,0,0,1,0,0
745880,2024-07-20,2024,158,Milwaukee Brewers,142,Minnesota Twins,3312,Target Field,0,0,0,0,1,0,0
746041,2024-07-20,2024,121,New York Mets,146,Miami Marlins,4169,loanDepot park,0,0,0,0,1,0,0
